Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[developmental stage]	Characteristics[disease]	Characteristics[organism part]	Characteristics[individual]	Characteristics[cell type]	Material Type	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[end bias]	Comment[input molecule]	Comment[library construction]	Comment[primer]	Comment[sample barcode read]	Comment[single cell isolation]	Comment[spike in]	Comment[cdna read]	Comment[cdna read offset]	Comment[cdna read size]	Comment[umi barcode read]	Comment[umi barcode offset]	Comment[umi barcode size]	Comment[cell barcode read]	Comment[cell barcode offset]	Comment[cell barcode size]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[read1 file]	Comment[read2 file]	Factor Value[cell type]	Factor Value[time]	Unit[time unit]
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1e_S5pc_L004	group 3	sequencing assay	ERX6994756	1e_S5pc_L004_R1_001.fastq.gz	1e_S5pc_L004_R1_001.fastq.gz	ERR7425707	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425707/1e_S5pc_L004_R1_001.fastq.gz	1e_S5pc_L004_R1_001.fastq.gz	1e_S5pc_L004_R2_001.fastq.gz	plasma cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1e_S5pc_L004	group 3	sequencing assay	ERX6994756	1e_S5pc_L004_R2_001.fastq.gz	1e_S5pc_L004_R2_001.fastq.gz	ERR7425707	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425707/1e_S5pc_L004_R2_001.fastq.gz	1e_S5pc_L004_R1_001.fastq.gz	1e_S5pc_L004_R2_001.fastq.gz	plasma cell	2020	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1f_S6_L001	group 2	sequencing assay	ERX6994755	1f_S6_L001_R1_001.fastq.gz	1f_S6_L001_R1_001.fastq.gz	ERR7425708	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425708/1f_S6_L001_R1_001.fastq.gz	1f_S6_L001_R1_001.fastq.gz	1f_S6_L001_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1f_S6_L001	group 2	sequencing assay	ERX6994755	1f_S6_L001_R2_001.fastq.gz	1f_S6_L001_R2_001.fastq.gz	ERR7425708	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425708/1f_S6_L001_R2_001.fastq.gz	1f_S6_L001_R1_001.fastq.gz	1f_S6_L001_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1f_S6_L002	group 2	sequencing assay	ERX6994755	1f_S6_L002_R1_001.fastq.gz	1f_S6_L002_R1_001.fastq.gz	ERR7425709	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425709/1f_S6_L002_R1_001.fastq.gz	1f_S6_L002_R1_001.fastq.gz	1f_S6_L002_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1f_S6_L002	group 2	sequencing assay	ERX6994755	1f_S6_L002_R2_001.fastq.gz	1f_S6_L002_R2_001.fastq.gz	ERR7425709	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425709/1f_S6_L002_R2_001.fastq.gz	1f_S6_L002_R1_001.fastq.gz	1f_S6_L002_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1f_S6_L003	group 2	sequencing assay	ERX6994755	1f_S6_L003_R1_001.fastq.gz	1f_S6_L003_R1_001.fastq.gz	ERR7425710	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425710/1f_S6_L003_R1_001.fastq.gz	1f_S6_L003_R1_001.fastq.gz	1f_S6_L003_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1f_S6_L003	group 2	sequencing assay	ERX6994755	1f_S6_L003_R2_001.fastq.gz	1f_S6_L003_R2_001.fastq.gz	ERR7425710	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425710/1f_S6_L003_R2_001.fastq.gz	1f_S6_L003_R1_001.fastq.gz	1f_S6_L003_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1f_S6_L004	group 2	sequencing assay	ERX6994755	1f_S6_L004_R1_001.fastq.gz	1f_S6_L004_R1_001.fastq.gz	ERR7425711	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425711/1f_S6_L004_R1_001.fastq.gz	1f_S6_L004_R1_001.fastq.gz	1f_S6_L004_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1f_S6_L004	group 2	sequencing assay	ERX6994755	1f_S6_L004_R2_001.fastq.gz	1f_S6_L004_R2_001.fastq.gz	ERR7425711	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425711/1f_S6_L004_R2_001.fastq.gz	1f_S6_L004_R1_001.fastq.gz	1f_S6_L004_R2_001.fastq.gz	memory B cell	2014	year
Donor2_PC_jul2020	ERS8953573	SAMEA11308712	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S2_L001	group 1	sequencing assay	ERX6994754	2_S2_L001_R1_001.fastq.gz	2_S2_L001_R1_001.fastq.gz	ERR7425712	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425712/2_S2_L001_R1_001.fastq.gz	2_S2_L001_R1_001.fastq.gz	2_S2_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_jul2020	ERS8953573	SAMEA11308712	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S2_L001	group 1	sequencing assay	ERX6994754	2_S2_L001_R2_001.fastq.gz	2_S2_L001_R2_001.fastq.gz	ERR7425712	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425712/2_S2_L001_R2_001.fastq.gz	2_S2_L001_R1_001.fastq.gz	2_S2_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_jul2020	ERS8953573	SAMEA11308712	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S2_L002	group 1	sequencing assay	ERX6994754	2_S2_L002_R1_001.fastq.gz	2_S2_L002_R1_001.fastq.gz	ERR7425713	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425713/2_S2_L002_R1_001.fastq.gz	2_S2_L002_R1_001.fastq.gz	2_S2_L002_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_jul2020	ERS8953573	SAMEA11308712	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S2_L002	group 1	sequencing assay	ERX6994754	2_S2_L002_R2_001.fastq.gz	2_S2_L002_R2_001.fastq.gz	ERR7425713	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425713/2_S2_L002_R2_001.fastq.gz	2_S2_L002_R1_001.fastq.gz	2_S2_L002_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_jul2020	ERS8953573	SAMEA11308712	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S2_L003	group 1	sequencing assay	ERX6994754	2_S2_L003_R1_001.fastq.gz	2_S2_L003_R1_001.fastq.gz	ERR7425714	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425714/2_S2_L003_R1_001.fastq.gz	2_S2_L003_R1_001.fastq.gz	2_S2_L003_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_jul2020	ERS8953573	SAMEA11308712	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S2_L003	group 1	sequencing assay	ERX6994754	2_S2_L003_R2_001.fastq.gz	2_S2_L003_R2_001.fastq.gz	ERR7425714	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425714/2_S2_L003_R2_001.fastq.gz	2_S2_L003_R1_001.fastq.gz	2_S2_L003_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_jul2020	ERS8953573	SAMEA11308712	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S2_L004	group 1	sequencing assay	ERX6994754	2_S2_L004_R1_001.fastq.gz	2_S2_L004_R1_001.fastq.gz	ERR7425715	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425715/2_S2_L004_R1_001.fastq.gz	2_S2_L004_R1_001.fastq.gz	2_S2_L004_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_jul2020	ERS8953573	SAMEA11308712	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S2_L004	group 1	sequencing assay	ERX6994754	2_S2_L004_R2_001.fastq.gz	2_S2_L004_R2_001.fastq.gz	ERR7425715	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425715/2_S2_L004_R2_001.fastq.gz	2_S2_L004_R1_001.fastq.gz	2_S2_L004_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_2014	ERS8953577	SAMEA11308716	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S7_L001	group 5	sequencing assay	ERX6994758	2_S7_L001_R1_001.fastq.gz	2_S7_L001_R1_001.fastq.gz	ERR7425716	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425716/2_S7_L001_R1_001.fastq.gz	2_S7_L001_R1_001.fastq.gz	2_S7_L001_R2_001.fastq.gz	plasma cell	2014	year
Donor2_PC_2014	ERS8953577	SAMEA11308716	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S7_L001	group 5	sequencing assay	ERX6994758	2_S7_L001_R2_001.fastq.gz	2_S7_L001_R2_001.fastq.gz	ERR7425716	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425716/2_S7_L001_R2_001.fastq.gz	2_S7_L001_R1_001.fastq.gz	2_S7_L001_R2_001.fastq.gz	plasma cell	2014	year
Donor2_PC_2014	ERS8953577	SAMEA11308716	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S7_L002	group 5	sequencing assay	ERX6994758	2_S7_L002_R1_001.fastq.gz	2_S7_L002_R1_001.fastq.gz	ERR7425717	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425717/2_S7_L002_R1_001.fastq.gz	2_S7_L002_R1_001.fastq.gz	2_S7_L002_R2_001.fastq.gz	plasma cell	2014	year
Donor2_PC_2014	ERS8953577	SAMEA11308716	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S7_L002	group 5	sequencing assay	ERX6994758	2_S7_L002_R2_001.fastq.gz	2_S7_L002_R2_001.fastq.gz	ERR7425717	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425717/2_S7_L002_R2_001.fastq.gz	2_S7_L002_R1_001.fastq.gz	2_S7_L002_R2_001.fastq.gz	plasma cell	2014	year
Donor2_PC_2014	ERS8953577	SAMEA11308716	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S7_L003	group 5	sequencing assay	ERX6994758	2_S7_L003_R1_001.fastq.gz	2_S7_L003_R1_001.fastq.gz	ERR7425718	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425718/2_S7_L003_R1_001.fastq.gz	2_S7_L003_R1_001.fastq.gz	2_S7_L003_R2_001.fastq.gz	plasma cell	2014	year
Donor2_PC_2014	ERS8953577	SAMEA11308716	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S7_L003	group 5	sequencing assay	ERX6994758	2_S7_L003_R2_001.fastq.gz	2_S7_L003_R2_001.fastq.gz	ERR7425718	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425718/2_S7_L003_R2_001.fastq.gz	2_S7_L003_R1_001.fastq.gz	2_S7_L003_R2_001.fastq.gz	plasma cell	2014	year
Donor2_PC_2014	ERS8953577	SAMEA11308716	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S7_L004	group 5	sequencing assay	ERX6994758	2_S7_L004_R1_001.fastq.gz	2_S7_L004_R1_001.fastq.gz	ERR7425719	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425719/2_S7_L004_R1_001.fastq.gz	2_S7_L004_R1_001.fastq.gz	2_S7_L004_R2_001.fastq.gz	plasma cell	2014	year
Donor2_PC_2014	ERS8953577	SAMEA11308716	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2_S7_L004	group 5	sequencing assay	ERX6994758	2_S7_L004_R2_001.fastq.gz	2_S7_L004_R2_001.fastq.gz	ERR7425719	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425719/2_S7_L004_R2_001.fastq.gz	2_S7_L004_R1_001.fastq.gz	2_S7_L004_R2_001.fastq.gz	plasma cell	2014	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2a_S3_L001	group 4	sequencing assay	ERX6994757	2a_S3_L001_R1_001.fastq.gz	2a_S3_L001_R1_001.fastq.gz	ERR7425720	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425720/2a_S3_L001_R1_001.fastq.gz	2a_S3_L001_R1_001.fastq.gz	2a_S3_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2a_S3_L001	group 4	sequencing assay	ERX6994757	2a_S3_L001_R2_001.fastq.gz	2a_S3_L001_R2_001.fastq.gz	ERR7425720	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425720/2a_S3_L001_R2_001.fastq.gz	2a_S3_L001_R1_001.fastq.gz	2a_S3_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2a_S3_L002	group 4	sequencing assay	ERX6994757	2a_S3_L002_R1_001.fastq.gz	2a_S3_L002_R1_001.fastq.gz	ERR7425721	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425721/2a_S3_L002_R1_001.fastq.gz	2a_S3_L002_R1_001.fastq.gz	2a_S3_L002_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2a_S3_L002	group 4	sequencing assay	ERX6994757	2a_S3_L002_R2_001.fastq.gz	2a_S3_L002_R2_001.fastq.gz	ERR7425721	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425721/2a_S3_L002_R2_001.fastq.gz	2a_S3_L002_R1_001.fastq.gz	2a_S3_L002_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	2a_S3_L003	group 4	sequencing assay	ERX6994757	2a_S3_L003_R1_001.fastq.gz	2a_S3_L003_R1_001.fastq.gz	ERR7425722	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425722/2a_S3_L003_R1_001.fastq.gz	2a_S3_L003_R1_001.fastq.gz	2a_S3_L003_R2_001.fastq.gz	plasma cell	2020	year
